"run","default_observer_minPycor","DI_f_2","default_observer_minPxcor","DO_f_3","DO_f_2","DI_doublefail","randomSeed","DO_doublefail","default_observer_maxPycor","default_observer_maxPxcor","DI_s_3","DI_s_2","DI_f_3","DO_s_3","DO_s_2"
255,-16,-0.99,-16,-0.1,-0.2,-0.99,1996738180,-0.6,16,16,0.2,0.4,0.1,0.2,0.3
257,-16,-0.99,-16,-0.1,-0.2,-0.99,1996738244,-0.6,16,16,0.2,0.4,0.1,0.2,0.5
259,-16,-0.99,-16,-0.1,-0.2,-0.99,1996738296,-0.6,16,16,0.2,0.4,0.1,0.2,0.7
261,-16,-0.99,-16,-0.1,-0.2,-0.99,1996738360,-0.6,16,16,0.2,0.4,0.1,0.2,0.9
263,-16,-0.99,-16,-0.1,-0.2,-0.99,1996738403,-0.6,16,16,0.2,0.4,0.1,0.3,0.2
265,-16,-0.99,-16,-0.1,-0.2,-0.99,1996738487,-0.6,16,16,0.2,0.4,0.1,0.3,0.4
267,-16,-0.99,-16,-0.1,-0.2,-0.99,1996738573,-0.6,16,16,0.2,0.4,0.1,0.3,0.6
269,-16,-0.99,-16,-0.1,-0.2,-0.99,1996738656,-0.6,16,16,0.2,0.4,0.1,0.3,0.8
271,-16,-0.99,-16,-0.1,-0.2,-0.99,1996738760,-0.6,16,16,0.2,0.4,0.1,0.4,0.1
273,-16,-0.99,-16,-0.1,-0.2,-0.99,1996738853,-0.6,16,16,0.2,0.4,0.1,0.4,0.3
275,-16,-0.99,-16,-0.1,-0.2,-0.99,1996738910,-0.6,16,16,0.2,0.4,0.1,0.4,0.5
277,-16,-0.99,-16,-0.1,-0.2,-0.99,1996738995,-0.6,16,16,0.2,0.4,0.1,0.4,0.7
279,-16,-0.99,-16,-0.1,-0.2,-0.99,1996739424,-0.6,16,16,0.2,0.4,0.1,0.4,0.9
281,-16,-0.99,-16,-0.1,-0.2,-0.99,1996739491,-0.6,16,16,0.2,0.4,0.1,0.5,0.2
283,-16,-0.99,-16,-0.1,-0.2,-0.99,1996739542,-0.6,16,16,0.2,0.4,0.1,0.5,0.4
285,-16,-0.99,-16,-0.1,-0.2,-0.99,1996739601,-0.6,16,16,0.2,0.4,0.1,0.5,0.6
287,-16,-0.99,-16,-0.1,-0.2,-0.99,1996739649,-0.6,16,16,0.2,0.4,0.1,0.5,0.8
289,-16,-0.99,-16,-0.1,-0.2,-0.99,1996739703,-0.6,16,16,0.2,0.4,0.1,0.6,0.1
291,-16,-0.99,-16,-0.1,-0.2,-0.99,1996739759,-0.6,16,16,0.2,0.4,0.1,0.6,0.3
293,-16,-0.99,-16,-0.1,-0.2,-0.99,1996739814,-0.6,16,16,0.2,0.4,0.1,0.6,0.5
295,-16,-0.99,-16,-0.1,-0.2,-0.99,1996739870,-0.6,16,16,0.2,0.4,0.1,0.6,0.7
297,-16,-0.99,-16,-0.1,-0.2,-0.99,1996739940,-0.6,16,16,0.2,0.4,0.1,0.6,0.9
299,-16,-0.99,-16,-0.1,-0.2,-0.99,1996740001,-0.6,16,16,0.2,0.4,0.1,0.7,0.2
301,-16,-0.99,-16,-0.1,-0.2,-0.99,1996740041,-0.6,16,16,0.2,0.4,0.1,0.7,0.4
303,-16,-0.99,-16,-0.1,-0.2,-0.99,1996740093,-0.6,16,16,0.2,0.4,0.1,0.7,0.6
305,-16,-0.99,-16,-0.1,-0.2,-0.99,1996740140,-0.6,16,16,0.2,0.4,0.1,0.7,0.8
307,-16,-0.99,-16,-0.1,-0.2,-0.99,1996740185,-0.6,16,16,0.2,0.4,0.1,0.8,0.1
309,-16,-0.99,-16,-0.1,-0.2,-0.99,1996740227,-0.6,16,16,0.2,0.4,0.1,0.8,0.3
311,-16,-0.99,-16,-0.1,-0.2,-0.99,1996740272,-0.6,16,16,0.2,0.4,0.1,0.8,0.5
313,-16,-0.99,-16,-0.1,-0.2,-0.99,1996740307,-0.6,16,16,0.2,0.4,0.1,0.8,0.7
315,-16,-0.99,-16,-0.1,-0.2,-0.99,1996740342,-0.6,16,16,0.2,0.4,0.1,0.8,0.9
317,-16,-0.99,-16,-0.1,-0.2,-0.99,1996740410,-0.6,16,16,0.2,0.4,0.1,0.9,0.2
319,-16,-0.99,-16,-0.1,-0.2,-0.99,1996740463,-0.6,16,16,0.2,0.4,0.1,0.9,0.4
321,-16,-0.99,-16,-0.1,-0.2,-0.99,1996740504,-0.6,16,16,0.2,0.4,0.1,0.9,0.6
323,-16,-0.99,-16,-0.1,-0.2,-0.99,1996740547,-0.6,16,16,0.2,0.4,0.1,0.9,0.8
325,-16,-0.99,-16,-0.1,-0.2,-0.99,1996740610,-0.6,16,16,0.2,0.5,0.1,0.1,0.1
327,-16,-0.99,-16,-0.1,-0.2,-0.99,1996740685,-0.6,16,16,0.2,0.5,0.1,0.1,0.3
329,-16,-0.99,-16,-0.1,-0.2,-0.99,1996740776,-0.6,16,16,0.2,0.5,0.1,0.1,0.5
331,-16,-0.99,-16,-0.1,-0.2,-0.99,1996741365,-0.6,16,16,0.2,0.5,0.1,0.1,0.7
333,-16,-0.99,-16,-0.1,-0.2,-0.99,1996741505,-0.6,16,16,0.2,0.5,0.1,0.1,0.9
335,-16,-0.99,-16,-0.1,-0.2,-0.99,1996741649,-0.6,16,16,0.2,0.5,0.1,0.2,0.2
337,-16,-0.99,-16,-0.1,-0.2,-0.99,1996741762,-0.6,16,16,0.2,0.5,0.1,0.2,0.4
339,-16,-0.99,-16,-0.1,-0.2,-0.99,1996741826,-0.6,16,16,0.2,0.5,0.1,0.2,0.6
341,-16,-0.99,-16,-0.1,-0.2,-0.99,1996741903,-0.6,16,16,0.2,0.5,0.1,0.2,0.8
343,-16,-0.99,-16,-0.1,-0.2,-0.99,1996741969,-0.6,16,16,0.2,0.5,0.1,0.3,0.1
345,-16,-0.99,-16,-0.1,-0.2,-0.99,1996742024,-0.6,16,16,0.2,0.5,0.1,0.3,0.3
347,-16,-0.99,-16,-0.1,-0.2,-0.99,1996742062,-0.6,16,16,0.2,0.5,0.1,0.3,0.5
349,-16,-0.99,-16,-0.1,-0.2,-0.99,1996742112,-0.6,16,16,0.2,0.5,0.1,0.3,0.7
351,-16,-0.99,-16,-0.1,-0.2,-0.99,1996742161,-0.6,16,16,0.2,0.5,0.1,0.3,0.9
353,-16,-0.99,-16,-0.1,-0.2,-0.99,1996742205,-0.6,16,16,0.2,0.5,0.1,0.4,0.2
355,-16,-0.99,-16,-0.1,-0.2,-0.99,1996742247,-0.6,16,16,0.2,0.5,0.1,0.4,0.4
357,-16,-0.99,-16,-0.1,-0.2,-0.99,1996742296,-0.6,16,16,0.2,0.5,0.1,0.4,0.6
359,-16,-0.99,-16,-0.1,-0.2,-0.99,1996742352,-0.6,16,16,0.2,0.5,0.1,0.4,0.8
361,-16,-0.99,-16,-0.1,-0.2,-0.99,1996742397,-0.6,16,16,0.2,0.5,0.1,0.5,0.1
363,-16,-0.99,-16,-0.1,-0.2,-0.99,1996742438,-0.6,16,16,0.2,0.5,0.1,0.5,0.3
365,-16,-0.99,-16,-0.1,-0.2,-0.99,1996742496,-0.6,16,16,0.2,0.5,0.1,0.5,0.5
367,-16,-0.99,-16,-0.1,-0.2,-0.99,1996742542,-0.6,16,16,0.2,0.5,0.1,0.5,0.7
369,-16,-0.99,-16,-0.1,-0.2,-0.99,1996742588,-0.6,16,16,0.2,0.5,0.1,0.5,0.9
371,-16,-0.99,-16,-0.1,-0.2,-0.99,1996742618,-0.6,16,16,0.2,0.5,0.1,0.6,0.2
373,-16,-0.99,-16,-0.1,-0.2,-0.99,1996742690,-0.6,16,16,0.2,0.5,0.1,0.6,0.4
375,-16,-0.99,-16,-0.1,-0.2,-0.99,1996742748,-0.6,16,16,0.2,0.5,0.1,0.6,0.6
377,-16,-0.99,-16,-0.1,-0.2,-0.99,1996742784,-0.6,16,16,0.2,0.5,0.1,0.6,0.8
379,-16,-0.99,-16,-0.1,-0.2,-0.99,1996742843,-0.6,16,16,0.2,0.5,0.1,0.7,0.1
381,-16,-0.99,-16,-0.1,-0.2,-0.99,1996742880,-0.6,16,16,0.2,0.5,0.1,0.7,0.3
383,-16,-0.99,-16,-0.1,-0.2,-0.99,1996742932,-0.6,16,16,0.2,0.5,0.1,0.7,0.5
385,-16,-0.99,-16,-0.1,-0.2,-0.99,1996742985,-0.6,16,16,0.2,0.5,0.1,0.7,0.7
387,-16,-0.99,-16,-0.1,-0.2,-0.99,1996743029,-0.6,16,16,0.2,0.5,0.1,0.7,0.9
389,-16,-0.99,-16,-0.1,-0.2,-0.99,1996743096,-0.6,16,16,0.2,0.5,0.1,0.8,0.2
391,-16,-0.99,-16,-0.1,-0.2,-0.99,1996743143,-0.6,16,16,0.2,0.5,0.1,0.8,0.4
393,-16,-0.99,-16,-0.1,-0.2,-0.99,1996743186,-0.6,16,16,0.2,0.5,0.1,0.8,0.6
395,-16,-0.99,-16,-0.1,-0.2,-0.99,1996743249,-0.6,16,16,0.2,0.5,0.1,0.8,0.8
397,-16,-0.99,-16,-0.1,-0.2,-0.99,1996743283,-0.6,16,16,0.2,0.5,0.1,0.9,0.1
399,-16,-0.99,-16,-0.1,-0.2,-0.99,1996743334,-0.6,16,16,0.2,0.5,0.1,0.9,0.3
401,-16,-0.99,-16,-0.1,-0.2,-0.99,1996743375,-0.6,16,16,0.2,0.5,0.1,0.9,0.5
403,-16,-0.99,-16,-0.1,-0.2,-0.99,1996743414,-0.6,16,16,0.2,0.5,0.1,0.9,0.7
405,-16,-0.99,-16,-0.1,-0.2,-0.99,1996743453,-0.6,16,16,0.2,0.5,0.1,0.9,0.9
407,-16,-0.99,-16,-0.1,-0.2,-0.99,1996743491,-0.6,16,16,0.2,0.6,0.1,0.1,0.2
409,-16,-0.99,-16,-0.1,-0.2,-0.99,1996743539,-0.6,16,16,0.2,0.6,0.1,0.1,0.4
411,-16,-0.99,-16,-0.1,-0.2,-0.99,1996743581,-0.6,16,16,0.2,0.6,0.1,0.1,0.6
413,-16,-0.99,-16,-0.1,-0.2,-0.99,1996743619,-0.6,16,16,0.2,0.6,0.1,0.1,0.8
415,-16,-0.99,-16,-0.1,-0.2,-0.99,1996743665,-0.6,16,16,0.2,0.6,0.1,0.2,0.1
417,-16,-0.99,-16,-0.1,-0.2,-0.99,1996743714,-0.6,16,16,0.2,0.6,0.1,0.2,0.3
419,-16,-0.99,-16,-0.1,-0.2,-0.99,1996743753,-0.6,16,16,0.2,0.6,0.1,0.2,0.5
421,-16,-0.99,-16,-0.1,-0.2,-0.99,1996743825,-0.6,16,16,0.2,0.6,0.1,0.2,0.7
423,-16,-0.99,-16,-0.1,-0.2,-0.99,1996743855,-0.6,16,16,0.2,0.6,0.1,0.2,0.9
425,-16,-0.99,-16,-0.1,-0.2,-0.99,1996743905,-0.6,16,16,0.2,0.6,0.1,0.3,0.2
427,-16,-0.99,-16,-0.1,-0.2,-0.99,1996743951,-0.6,16,16,0.2,0.6,0.1,0.3,0.4
429,-16,-0.99,-16,-0.1,-0.2,-0.99,1996743992,-0.6,16,16,0.2,0.6,0.1,0.3,0.6
431,-16,-0.99,-16,-0.1,-0.2,-0.99,1996744031,-0.6,16,16,0.2,0.6,0.1,0.3,0.8
433,-16,-0.99,-16,-0.1,-0.2,-0.99,1996744067,-0.6,16,16,0.2,0.6,0.1,0.4,0.1
435,-16,-0.99,-16,-0.1,-0.2,-0.99,1996744110,-0.6,16,16,0.2,0.6,0.1,0.4,0.3
437,-16,-0.99,-16,-0.1,-0.2,-0.99,1996744162,-0.6,16,16,0.2,0.6,0.1,0.4,0.5
439,-16,-0.99,-16,-0.1,-0.2,-0.99,1996744206,-0.6,16,16,0.2,0.6,0.1,0.4,0.7
441,-16,-0.99,-16,-0.1,-0.2,-0.99,1996744236,-0.6,16,16,0.2,0.6,0.1,0.4,0.9
